timestamp,angle_deg,velocity_deg_s,torque_nm
1780073490.664277,179.999934,0.000000,-0.000000
1780073490.674306,179.999934,0.000000,-0.000000
1780073490.685389,179.999934,0.000000,-0.000000
1780073490.695519,179.999934,0.000000,-0.000000
1780073490.712118,179.999934,0.000000,-0.000000
1780073490.722173,179.999934,0.000000,-0.000000
1780073490.732199,179.999934,0.000000,-0.000000
1780073490.742344,179.999934,0.000000,-0.000000
1780073490.758368,179.999934,0.000000,-0.000000
1780073490.768384,179.999934,0.000000,-0.000000
1780073490.779066,179.999934,0.000000,-0.000000
1780073490.789196,179.999934,0.000000,-0.000000
1780073490.805351,179.999934,0.000000,-0.000000
1780073490.815401,179.999934,0.000000,-0.000000
1780073490.826410,179.999934,0.000000,-0.000000
1780073490.836484,179.999934,0.000000,-0.000000
1780073490.852875,179.999934,0.000000,-0.000000
1780073490.862918,179.999934,0.000000,-0.000000
1780073490.873010,179.999934,0.000000,-0.000000
1780073490.883210,179.999934,0.000000,-0.000000
1780073490.899091,179.999934,0.000000,-0.000000
1780073490.909145,179.999934,0.000000,-0.000000
1780073490.919275,179.999934,0.000000,-0.000000
1780073490.944927,179.999934,0.000000,-0.000000
1780073490.954924,179.999934,0.000000,-0.000000
1780073490.964942,179.999934,0.000000,-0.000000
1780073490.975099,179.999934,0.000000,-0.000000
1780073490.992670,179.999934,0.000000,-0.000000
1780073491.002670,179.999934,0.000000,-0.000000
1780073491.012708,179.999934,0.000000,-0.000000
1780073491.022815,179.999934,0.000000,-0.000000
1780073491.041295,179.999934,0.000000,-0.000000
1780073491.051368,179.999934,0.000000,-0.000000
1780073491.062099,179.999934,0.000000,-0.000000
1780073491.072186,179.999934,0.000000,-0.000000
1780073491.088173,179.999934,0.000000,-0.000000
1780073491.098251,179.999934,0.000000,-0.000000
1780073491.109111,179.999934,0.000000,-0.000000
1780073491.119159,179.999934,0.000000,-0.000000
1780073491.139157,179.999934,0.000000,-0.000000
1780073491.149206,179.999934,0.000000,-0.000000
1780073491.159364,179.999934,0.000000,-0.000000
1780073491.169412,179.999934,0.000000,-0.000000
1780073491.186226,179.999934,0.000000,-0.000000
1780073491.196284,179.999934,0.000000,-0.000000
1780073491.206469,179.999934,0.000000,-0.000000
1780073491.231390,179.999934,0.000000,-0.000000
1780073491.241320,179.999934,0.000000,-0.000000
1780073491.251789,179.999934,0.000000,-0.000000
1780073491.261891,179.999934,0.000000,-0.000000
1780073491.277905,179.999934,0.000000,-0.000000
1780073491.287950,179.999934,0.000000,-0.000000
1780073491.298015,179.999934,0.000000,-0.000000
1780073491.308123,179.999934,0.000000,-0.000000
1780073491.326127,179.999934,0.000000,-0.000000
1780073491.336127,179.999934,0.000000,-0.000000
1780073491.346400,179.999934,0.000000,-0.000000
1780073491.356574,179.999934,0.000000,-0.000000
1780073491.372843,179.999934,0.000000,-0.000000
1780073491.382914,179.999934,0.000000,-0.000000
1780073491.393530,179.999934,0.000000,-0.000000
1780073491.419348,179.999934,0.000000,-0.000000
1780073491.429379,179.999934,0.000000,-0.000000
1780073491.439373,179.999934,0.000000,-0.000000
1780073491.449529,179.999934,0.000000,-0.000000
1780073491.466576,179.999934,0.000000,-0.000000
1780073491.476636,179.999934,0.000000,-0.000000
1780073491.486867,179.999934,0.000000,-0.000000
1780073491.496976,179.999934,0.000000,-0.000000
1780073491.514266,179.999934,0.000000,-0.000000
1780073491.524347,179.999934,0.000000,-0.000000
1780073491.534554,179.999934,0.000000,-0.000000
1780073491.544713,179.999934,0.000000,-0.000000
1780073491.561671,179.999934,0.000000,-0.000000
1780073491.571659,179.999934,0.000000,-0.000000
1780073491.581718,179.999934,0.000000,-0.000000
1780073491.591839,179.999934,0.000000,-0.000000
1780073491.609835,179.999934,0.000000,-0.000000
1780073491.619942,179.999934,0.000000,-0.000000
1780073491.630625,179.999934,0.000000,-0.000000
1780073491.656220,179.999934,0.000000,-0.000000
1780073491.666220,179.999934,0.000000,-0.000000
1780073491.676258,179.999934,0.000000,-0.000000
1780073491.686319,179.999934,0.000000,-0.000000
1780073491.702893,179.999934,0.000000,-0.000000
1780073491.712829,179.999934,0.000000,-0.000000
1780073491.722819,179.999934,0.000000,-0.000000
1780073491.732932,179.999934,0.000000,-0.000000
1780073491.750587,179.999934,0.000000,-0.000000
1780073491.760626,179.999934,0.000000,-0.000000
1780073491.771289,179.999934,0.000000,-0.000000
1780073491.781384,179.999934,0.000000,-0.000000
1780073491.797331,179.999934,0.000000,-0.000000
1780073491.807413,179.999934,0.000000,-0.000000
1780073491.817645,179.999934,0.000000,-0.000000
1780073491.827851,179.999934,0.000000,-0.000000
1780073491.844198,179.999934,0.000000,-0.000000
1780073491.854237,179.999934,0.000000,-0.000000
1780073491.864284,179.999934,0.000000,-0.000000
1780073491.876225,179.999934,0.000000,-0.000000
1780073491.886278,179.999934,0.000000,-0.000000
1780073491.901901,179.999934,0.000000,-0.000000
1780073491.911984,179.999934,0.000000,-0.000000
1780073491.922040,179.999934,0.000000,-0.000000
1780073491.932095,179.999934,0.000000,-0.000000
1780073491.948288,179.999934,0.000000,-0.000000
1780073491.958349,179.999934,0.000000,-0.000000
1780073491.968453,179.999934,0.000000,-0.000000
1780073491.978598,179.999934,0.000000,-0.000000
1780073491.994941,179.999934,0.000000,-0.000000
1780073492.005052,179.999934,0.000000,-0.000000
1780073492.015599,179.999934,0.000000,-0.000000
1780073492.025711,179.999934,0.000000,-0.000000
1780073492.043219,179.999934,0.000000,-0.000000
1780073492.053271,179.999934,0.000000,-0.000000
1780073492.063457,179.999934,0.000000,-0.000000
1780073492.073575,179.999934,0.000000,-0.000000
1780073492.091115,179.999934,0.000000,-0.000000
1780073492.101312,179.999934,0.000000,-0.000000
1780073492.111225,179.999934,0.000000,-0.000000
1780073492.121268,179.999934,0.000000,-0.000000
1780073492.139485,179.999934,0.000000,-0.000000
1780073492.149540,179.999934,0.000000,-0.000000
1780073492.159686,179.999934,0.000000,-0.000000
1780073492.169737,179.999934,0.000000,-0.000000
1780073492.186344,179.999934,0.000000,-0.000000
1780073492.196387,179.999934,0.000000,-0.000000
1780073492.206659,179.999934,0.000000,-0.000000
1780073492.232561,179.999934,0.000000,-0.000000
1780073492.242618,179.999934,0.000000,-0.000000
1780073492.253164,179.999934,0.000000,-0.000000
1780073492.279313,179.999934,0.000000,-0.000000
1780073492.289370,179.999934,0.000000,-0.000000
1780073492.299663,179.999934,0.000000,-0.000000
1780073492.309713,179.999934,0.000000,-0.000000
1780073492.326194,179.999934,0.000000,-0.000000
1780073492.336281,179.999934,0.000000,-0.000000
1780073492.346341,179.999934,0.000000,-0.000000
1780073492.356397,179.999934,0.000000,-0.000000
1780073492.373499,179.999934,0.000000,-0.000000
1780073492.383541,179.999934,0.000000,-0.000000
1780073492.393728,179.999934,0.000000,-0.000000
1780073492.419664,179.999934,0.000000,-0.000000
1780073492.429749,179.999934,0.000000,-0.000000
1780073492.440088,179.999934,0.000000,-0.000000
1780073492.450126,179.999934,0.000000,-0.000000
1780073492.466444,179.999934,0.000000,-0.000000
1780073492.476517,179.999934,0.000000,-0.000000
1780073492.486789,179.999934,0.000000,-0.000000
1780073492.496931,179.999934,0.000000,-0.000000
1780073492.513073,179.999934,0.000000,-0.000000
1780073492.523122,179.999934,0.000000,-0.000000
1780073492.533683,179.999934,0.000000,-0.000000
1780073492.543840,179.999934,0.000000,-0.000000
1780073492.561455,179.999934,0.000000,-0.000000
1780073492.571527,179.999934,0.000000,-0.000000
1780073492.581930,179.999934,0.000000,-0.000000
1780073492.608240,179.999934,0.000000,-0.000000
1780073492.618280,179.999934,0.000000,-0.000000
1780073492.628809,179.999934,0.000000,-0.000000
1780073492.638839,179.999934,0.000000,-0.000000
1780073492.655267,179.999934,0.000000,-0.000000
1780073492.665369,179.999934,0.000000,-0.000000
1780073492.675527,179.999934,0.000000,-0.000000
1780073492.701551,179.999934,0.000000,-0.000000
1780073492.711632,179.999934,0.000000,-0.000000
1780073492.721748,179.999934,0.000000,-0.000000
1780073492.731804,179.999934,0.000000,-0.000000
1780073492.748816,179.999934,0.000000,-0.000000
1780073492.758850,179.999934,0.000000,-0.000000
1780073492.770015,179.999934,0.000000,-0.000000
1780073492.780139,179.999934,0.000000,-0.000000
1780073492.795998,179.999934,0.000000,-0.000000
1780073492.806034,179.999934,0.000000,-0.000000
1780073492.816069,179.999934,0.000000,-0.000000
1780073492.841378,179.999934,0.000000,-0.000000
1780073492.851354,179.999934,0.000000,-0.000000
1780073492.861618,179.999934,0.000000,-0.000000
1780073492.887587,179.999934,0.000000,-0.000000
1780073492.897569,179.999934,0.000000,-0.000000
1780073492.907743,179.999934,0.000000,-0.000000
1780073492.934142,179.999934,0.000000,-0.000000
1780073492.944161,179.999934,0.000000,-0.000000
1780073492.954422,179.999934,0.000000,-0.000000
1780073492.980782,179.999934,0.000000,-0.000000
1780073492.990771,179.999934,0.000000,-0.000000
1780073493.000828,179.999934,0.000000,-0.000000
1780073493.011009,179.999934,0.000000,-0.000000
1780073493.029287,179.999934,0.000000,-0.000000
1780073493.039351,179.999934,0.000000,-0.000000
1780073493.049444,179.999934,0.000000,-0.000000
1780073493.059490,179.999934,0.000000,-0.000000
1780073493.076048,179.999934,0.000000,-0.000000
1780073493.086271,179.999934,0.000000,-0.000000
1780073493.097082,179.999934,0.000000,-0.000000
1780073493.123372,179.999934,0.000000,-0.000000
1780073493.133370,179.999934,0.000000,-0.000000
1780073493.143712,179.999934,0.000000,-0.000000
1780073493.153874,179.999934,0.000000,-0.000000
1780073493.171159,179.999934,0.000000,-0.000000
1780073493.181233,179.999934,0.000000,-0.000000
1780073493.191331,179.999934,0.000000,-0.000000
1780073493.217452,179.999934,0.000000,-0.000000
1780073493.227444,179.999934,0.000000,-0.000000
1780073493.238237,179.999934,0.000000,-0.000000
1780073493.248435,179.999934,0.000000,-0.000000
1780073493.264888,179.999934,0.000000,-0.000000
1780073493.274915,179.999934,0.000000,-0.000000
1780073493.285122,179.999934,0.000000,-0.000000
1780073493.295253,179.999934,0.000000,-0.000000
1780073493.312700,179.999934,0.000000,-0.000000
1780073493.322745,179.999934,0.000000,-0.000000
1780073493.332964,179.999934,0.000000,-0.000000
1780073493.358637,179.999934,0.000000,-0.000000
1780073493.368666,179.999934,0.000000,-0.000000
1780073493.378778,179.999934,0.000000,-0.000000
1780073493.388879,179.999934,0.000000,-0.000000
1780073493.404800,179.999934,0.000000,-0.000000
1780073493.414851,179.999934,0.000000,-0.000000
1780073493.424973,179.999934,0.000000,-0.000000
1780073493.435099,179.999934,0.000000,-0.000000
1780073493.451672,179.999934,0.000000,-0.000000
1780073493.461733,179.999934,0.000000,-0.000000
1780073493.471856,179.999934,0.000000,-0.000000
1780073493.481977,179.999934,0.000000,-0.000000
1780073493.498345,179.999934,0.000000,-0.000000
1780073493.508378,179.999934,0.000000,-0.000000
1780073493.518511,179.999934,0.000000,-0.000000
1780073493.528640,179.999934,0.000000,-0.000000
1780073493.545133,179.999934,0.000000,-0.000000
1780073493.555197,179.999934,0.000000,-0.000000
1780073493.565235,179.999934,0.000000,-0.000000
1780073493.575387,179.999934,0.000000,-0.000000
1780073493.592193,179.999934,0.000000,-0.000000
1780073493.602228,179.999934,0.000000,-0.000000
1780073493.612464,179.999934,0.000000,-0.000000
1780073493.622552,179.999934,0.000000,-0.000000
1780073493.639063,179.999934,0.000000,-0.000000
1780073493.649146,179.999934,0.000000,-0.000000
1780073493.659420,179.999934,0.000000,-0.000000
1780073493.669565,179.999934,0.000000,-0.000000
1780073493.686378,179.999934,0.000000,-0.000000
1780073493.696414,179.999934,0.000000,-0.000000
1780073493.706501,179.999934,0.000000,-0.000000
1780073493.716517,179.999934,0.000000,-0.000000
1780073493.737609,179.999934,0.000000,-0.000000
1780073493.747639,179.999934,0.000000,-0.000000
1780073493.758554,179.999934,0.000000,-0.000000
1780073493.784144,179.999934,0.000000,-0.000000
1780073493.794157,179.999934,0.000000,-0.000000
1780073493.804321,179.999934,0.000000,-0.000000
1780073493.814466,179.999934,0.000000,-0.000000
1780073493.830869,179.999934,0.000000,-0.000000
1780073493.840943,179.999934,0.000000,-0.000000
1780073493.851355,179.999934,0.000000,-0.000000
1780073493.861493,179.999934,0.000000,-0.000000
1780073493.879388,179.999934,0.000000,-0.000000
1780073493.889413,179.999934,0.000000,-0.000000
1780073493.899654,179.999934,0.000000,-0.000000
1780073493.925425,179.999934,0.000000,-0.000000
1780073493.935464,179.999934,0.000000,-0.000000
1780073493.945652,179.999934,0.000000,-0.000000
1780073493.955763,179.999934,0.000000,-0.000000
1780073493.974816,179.999934,0.000000,-0.000000
1780073493.984825,179.999934,0.000000,-0.000000
1780073493.994891,179.999934,0.000000,-0.000000
1780073494.005058,179.999934,0.000000,-0.000000
1780073494.021467,179.999934,0.000000,-0.000000
1780073494.031516,179.999934,0.000000,-0.000000
1780073494.041812,179.999934,0.000000,-0.000000
1780073494.067611,179.999934,0.000000,-0.000000
1780073494.077627,179.999934,0.000000,-0.000000
1780073494.088305,179.999934,0.000000,-0.000000
1780073494.113846,179.999934,0.000000,-0.000000
1780073494.123902,179.999934,0.000000,-0.000000
1780073494.133868,179.999934,0.000000,-0.000000
1780073494.144055,179.999934,0.000000,-0.000000
1780073494.163326,179.999934,0.000000,-0.000000
1780073494.173331,179.999934,0.000000,-0.000000
1780073494.183553,179.999934,0.000000,-0.000000
1780073494.209425,179.999934,0.000000,-0.000000
1780073494.219433,179.999934,0.000000,-0.000000
1780073494.229526,179.999934,0.000000,-0.000000
1780073494.239612,179.999934,0.000000,-0.000000
1780073494.258837,179.999934,0.000000,-0.000000
1780073494.268888,179.999934,0.000000,-0.000000
1780073494.279365,179.999934,0.000000,-0.000000
1780073494.289509,179.999934,0.000000,-0.000000
1780073494.305720,179.999934,0.000000,-0.000000
1780073494.315780,179.999934,0.000000,-0.000000
1780073494.325977,179.999934,0.000000,-0.000000
1780073494.336123,179.999934,0.000000,-0.000000
1780073494.352382,179.999934,0.000000,-0.000000
1780073494.362411,179.999934,0.000000,-0.000000
1780073494.372437,179.999934,0.000000,-0.000000
1780073494.382571,179.999934,0.000000,-0.000000
1780073494.398987,179.999934,0.000000,-0.000000
1780073494.409044,179.999934,0.000000,-0.000000
1780073494.419269,179.999934,0.000000,-0.000000
1780073494.429357,179.999934,0.000000,-0.000000
1780073494.446007,179.999934,0.000000,-0.000000
1780073494.456029,179.999934,0.000000,-0.000000
1780073494.466085,179.999934,0.000000,-0.000000
1780073494.476187,179.999934,0.000000,-0.000000
1780073494.498752,179.999934,0.000000,-0.000000
1780073494.508816,179.999934,0.000000,-0.000000
1780073494.519085,179.999934,0.000000,-0.000000
1780073494.545300,179.999934,0.000000,-0.000000
1780073494.555305,179.999934,0.000000,-0.000000
1780073494.565335,179.999934,0.000000,-0.000000
1780073494.591388,179.999934,0.000000,-0.000000
1780073494.601372,179.999934,0.000000,-0.000000
1780073494.611569,179.999934,0.000000,-0.000000
1780073494.637542,179.999934,0.000000,-0.000000
1780073494.647643,179.999934,0.000000,-0.000000
1780073494.657682,179.999934,0.000000,-0.000000
1780073494.667710,179.999934,0.000000,-0.000000
1780073494.685813,179.999934,0.000000,-0.000000
1780073494.695843,179.999934,0.000000,-0.000000
1780073494.705889,179.999934,0.000000,-0.000000
1780073494.715938,179.999934,0.000000,-0.000000
1780073494.733969,179.999934,0.000000,-0.000000
1780073494.744023,179.999934,0.000000,-0.000000
1780073494.754153,179.999934,0.000000,-0.000000
1780073494.764331,179.999934,0.000000,-0.000000
1780073494.781950,179.999934,0.000000,-0.000000
1780073494.791997,179.999934,0.000000,-0.000000
1780073494.802818,179.999934,0.000000,-0.000000
1780073494.812931,179.999934,0.000000,-0.000000
1780073494.829863,179.999934,0.000000,-0.000000
1780073494.839895,179.999934,0.000000,-0.000000
1780073494.850102,179.999934,0.000000,-0.000000
1780073494.860298,179.999934,0.000000,-0.000000
1780073494.876827,179.999934,0.000000,-0.000000
1780073494.886830,179.999934,0.000000,-0.000000
1780073494.896890,179.999934,0.000000,-0.000000
1780073494.906968,179.999934,0.000000,-0.000000
1780073494.926378,179.999934,0.000000,-0.000000
1780073494.936445,179.999934,0.000000,-0.000000
1780073494.946655,179.999934,0.000000,-0.000000
1780073494.956836,179.999934,0.000000,-0.000000
1780073494.973324,179.999934,0.000000,-0.000000
1780073494.983387,179.999934,0.000000,-0.000000
1780073494.993594,179.999934,0.000000,-0.000000
1780073495.003756,179.999934,0.000000,-0.000000
1780073495.020977,179.999934,0.000000,-0.000000
1780073495.030992,179.999934,0.000000,-0.000000
1780073495.041013,179.999934,0.000000,-0.000000
1780073495.051167,179.999934,0.000000,-0.000000
1780073495.071655,179.999934,0.000000,-0.000000
1780073495.081719,179.999934,0.000000,-0.000000
1780073495.091788,179.999934,0.000000,-0.000000
1780073495.101884,179.999934,0.000000,-0.000000
1780073495.119370,179.999934,0.000000,-0.000000
1780073495.129412,179.999934,0.000000,-0.000000
1780073495.139718,179.999934,0.000000,-0.000000
1780073495.149910,179.999934,0.000000,-0.000000
1780073495.166534,179.999934,0.000000,-0.000000
1780073495.176565,179.999934,0.000000,-0.000000
1780073495.187051,179.999934,0.000000,-0.000000
1780073495.197204,179.999934,0.000000,-0.000000
1780073495.214304,179.999934,0.000000,-0.000000
1780073495.224292,179.999934,0.000000,-0.000000
1780073495.234525,179.999934,0.000000,-0.000000
1780073495.260912,179.999934,0.000000,-0.000000
1780073495.270869,179.999934,0.000000,-0.000000
1780073495.281352,179.999934,0.000000,-0.000000
1780073495.291491,179.999934,0.000000,-0.000000
1780073495.308480,179.999934,0.000000,-0.000000
1780073495.318519,179.999934,0.000000,-0.000000
1780073495.328840,179.999934,0.000000,-0.000000
1780073495.355797,179.999934,0.000000,-0.000000
1780073495.365771,179.999934,0.000000,-0.000000
1780073495.375829,179.999934,0.000000,-0.000000
1780073495.385940,179.999934,0.000000,-0.000000
1780073495.404722,179.999934,0.000000,-0.000000
1780073495.414735,179.999934,0.000000,-0.000000
1780073495.425631,179.999934,0.000000,-0.000000
1780073495.435729,179.999934,0.000000,-0.000000
1780073495.452317,179.999934,0.000000,-0.000000
1780073495.462391,179.999934,0.000000,-0.000000
1780073495.472546,179.999934,0.000000,-0.000000
1780073495.498307,179.999934,0.000000,-0.000000
1780073495.508297,179.999934,0.000000,-0.000000
1780073495.518513,179.999934,0.000000,-0.000000
1780073495.544318,179.999934,0.000000,-0.000000
1780073495.554295,179.999934,0.000000,-0.000000
1780073495.564480,179.999934,0.000000,-0.000000
1780073495.574653,179.999934,0.000000,-0.000000
1780073495.591031,179.999934,0.000000,-0.000000
1780073495.601020,179.999934,0.000000,-0.000000
1780073495.611423,179.999934,0.000000,-0.000000
1780073495.621589,179.999934,0.000000,-0.000000
1780073495.638927,179.999934,0.000000,-0.000000
1780073495.648994,179.999934,0.000000,-0.000000
1780073495.659343,179.999934,0.000000,-0.000000
1780073495.685333,179.999934,0.000000,-0.000000
1780073495.695421,179.999934,0.000000,-0.000000
1780073495.706031,179.999934,0.000000,-0.000000
1780073495.716115,179.999934,0.000000,-0.000000
1780073495.732316,179.999934,0.000000,-0.000000
1780073495.742386,179.999934,0.000000,-0.000000
1780073495.753096,179.999934,0.000000,-0.000000
1780073495.763242,179.999934,0.000000,-0.000000
1780073495.780410,179.999934,0.000000,-0.000000
1780073495.790443,179.999934,0.000000,-0.000000
1780073495.800498,179.999934,0.000000,-0.000000
1780073495.810657,179.999934,0.000000,-0.000000
1780073495.827269,179.999934,0.000000,-0.000000
1780073495.837314,179.999934,0.000000,-0.000000
1780073495.847408,179.999934,0.000000,-0.000000
1780073495.857588,179.999934,0.000000,-0.000000
1780073495.875616,179.999934,0.000000,-0.000000
1780073495.885643,179.999934,0.000000,-0.000000
1780073495.895770,179.999934,0.000000,-0.000000
1780073495.921418,179.999934,0.000000,-0.000000
1780073495.931373,179.999934,0.000000,-0.000000
1780073495.941619,179.999934,0.000000,-0.000000
1780073495.951787,179.999934,0.000000,-0.000000
1780073495.968738,179.999934,0.000000,-0.000000
1780073495.978777,179.999934,0.000000,-0.000000
1780073495.989125,179.999934,0.000000,-0.000000
1780073496.015354,179.999934,0.000000,-0.000000
1780073496.025292,179.999934,0.000000,-0.000000
1780073496.035555,179.999934,0.000000,-0.000000
1780073496.045739,179.999934,0.000000,-0.000000
1780073496.062701,179.999934,0.000000,-0.000000
1780073496.072718,179.999934,0.000000,-0.000000
1780073496.082757,179.999934,0.000000,-0.000000
1780073496.092890,179.999934,0.000000,-0.000000
1780073496.110562,179.999934,0.000000,-0.000000
1780073496.120568,179.999934,0.000000,-0.000000
1780073496.130652,179.999934,0.000000,-0.000000
1780073496.140760,179.999934,0.000000,-0.000000
1780073496.159188,179.999934,0.000000,-0.000000
1780073496.169189,179.999934,0.000000,-0.000000
1780073496.179299,179.999934,0.000000,-0.000000
1780073496.189423,179.999934,0.000000,-0.000000
1780073496.207070,179.999934,0.000000,-0.000000
1780073496.217102,179.999934,0.000000,-0.000000
1780073496.227864,179.999934,0.000000,-0.000000
1780073496.238039,179.999934,0.000000,-0.000000
1780073496.254655,179.999934,0.000000,-0.000000
1780073496.264676,179.999934,0.000000,-0.000000
1780073496.274807,179.999934,0.000000,-0.000000
1780073496.284988,179.999934,0.000000,-0.000000
1780073496.302387,179.999934,0.000000,-0.000000
1780073496.312431,179.999934,0.000000,-0.000000
1780073496.322555,179.999934,0.000000,-0.000000
1780073496.332670,179.999934,0.000000,-0.000000
1780073496.349826,179.999934,0.000000,-0.000000
1780073496.359846,179.999934,0.000000,-0.000000
1780073496.370055,179.999934,0.000000,-0.000000
1780073496.380193,179.999934,0.000000,-0.000000
1780073496.397302,179.999934,0.000000,-0.000000
1780073496.407348,179.999934,0.000000,-0.000000
1780073496.417531,179.999934,0.000000,-0.000000
1780073496.427675,179.999934,0.000000,-0.000000
1780073496.444253,179.999934,0.000000,-0.000000
1780073496.454310,179.999934,0.000000,-0.000000
1780073496.464337,179.999934,0.000000,-0.000000
1780073496.490106,179.999934,0.000000,-0.000000
1780073496.500062,179.999934,0.000000,-0.000000
1780073496.510393,179.999934,0.000000,-0.000000
1780073496.520565,179.999934,0.000000,-0.000000
1780073496.536929,179.999934,0.000000,-0.000000
1780073496.546942,179.999934,0.000000,-0.000000
1780073496.557370,179.999934,0.000000,-0.000000
1780073496.567480,179.999934,0.000000,-0.000000
1780073496.584129,179.999934,0.000000,-0.000000
1780073496.594211,179.999934,0.000000,-0.000000
1780073496.604620,179.999934,0.000000,-0.000000
1780073496.614818,179.999934,0.000000,-0.000000
1780073496.631431,179.999934,0.000000,-0.000000
1780073496.641464,179.999934,0.000000,-0.000000
1780073496.652097,179.999934,0.000000,-0.000000
1780073496.662221,179.999934,0.000000,-0.000000
1780073496.678907,179.999934,0.000000,-0.000000
1780073496.688981,179.999934,0.000000,-0.000000
1780073496.699133,179.999934,0.000000,-0.000000
1780073496.709239,179.999934,0.000000,-0.000000
1780073496.727314,179.999934,0.000000,-0.000000
1780073496.737363,179.999934,0.000000,-0.000000
1780073496.748047,179.999934,0.000000,-0.000000
1780073496.758205,179.999934,0.000000,-0.000000
1780073496.776433,179.999934,0.000000,-0.000000
1780073496.786512,179.999934,0.000000,-0.000000
1780073496.797336,179.999934,0.000000,-0.000000
1780073496.807393,179.999934,0.000000,-0.000000
1780073496.826380,179.999934,0.000000,-0.000000
1780073496.836416,179.999934,0.000000,-0.000000
1780073496.846512,179.999934,0.000000,-0.000000
1780073496.872520,179.999934,0.000000,-0.000000
1780073496.882481,179.999934,0.000000,-0.000000
1780073496.892599,179.999934,0.000000,-0.000000
1780073496.902791,179.999934,0.000000,-0.000000
1780073496.918905,179.999934,0.000000,-0.000000
1780073496.928998,179.999934,0.000000,-0.000000
1780073496.938982,179.999934,0.000000,-0.000000
1780073496.949189,179.999934,0.000000,-0.000000
1780073496.968178,179.999934,0.000000,-0.000000
1780073496.978218,179.999934,0.000000,-0.000000
1780073496.988344,179.999934,0.000000,-0.000000
1780073496.998466,179.999934,0.000000,-0.000000
1780073497.015208,179.999934,0.000000,-0.000000
1780073497.025295,179.999934,0.000000,-0.000000
1780073497.035356,179.999934,0.000000,-0.000000
1780073497.045497,179.999934,0.000000,-0.000000
1780073497.063168,179.999934,0.000000,-0.000000
1780073497.073191,179.999934,0.000000,-0.000000
1780073497.083449,179.999934,0.000000,-0.000000
1780073497.109149,179.999934,0.000000,-0.000000
1780073497.119185,179.999934,0.000000,-0.000000
1780073497.129277,179.999934,0.000000,-0.000000
1780073497.155600,179.999934,0.000000,-0.000000
1780073497.165653,179.999934,0.000000,-0.000000
1780073497.175661,179.999934,0.000000,-0.000000
1780073497.185810,179.999934,0.000000,-0.000000
1780073497.204015,179.999934,0.000000,-0.000000
1780073497.214044,179.999934,0.000000,-0.000000
1780073497.224476,179.999934,0.000000,-0.000000
1780073497.234684,179.999934,0.000000,-0.000000
1780073497.251829,179.999934,0.000000,-0.000000
1780073497.261864,179.999934,0.000000,-0.000000
1780073497.272589,179.999934,0.000000,-0.000000
1780073497.282696,179.999934,0.000000,-0.000000
1780073497.299478,179.999934,0.000000,-0.000000
1780073497.309480,179.999934,0.000000,-0.000000
1780073497.319674,179.999934,0.000000,-0.000000
1780073497.345529,179.999934,0.000000,-0.000000
1780073497.355513,179.999934,0.000000,-0.000000
1780073497.366265,179.999934,0.000000,-0.000000
1780073497.376463,179.999934,0.000000,-0.000000
1780073497.392825,179.999934,0.000000,-0.000000
1780073497.402846,179.999934,0.000000,-0.000000
1780073497.412939,179.999934,0.000000,-0.000000
1780073497.423055,179.999934,0.000000,-0.000000
1780073497.444052,179.999934,0.000000,-0.000000
1780073497.454039,179.999934,0.000000,-0.000000
1780073497.464667,179.999934,0.000000,-0.000000
1780073497.474775,179.999934,0.000000,-0.000000
1780073497.493072,179.999934,0.000000,-0.000000
1780073497.503137,179.999934,0.000000,-0.000000
1780073497.513144,179.999934,0.000000,-0.000000
1780073497.539279,179.999934,0.000000,-0.000000
1780073497.549338,179.999934,0.000000,-0.000000
1780073497.559344,179.999934,0.000000,-0.000000
1780073497.569426,179.999934,0.000000,-0.000000
1780073497.586721,179.999934,0.000000,-0.000000
1780073497.596702,179.999934,0.000000,-0.000000
1780073497.606806,179.999934,0.000000,-0.000000
1780073497.616925,179.999934,0.000000,-0.000000
1780073497.635666,179.999934,0.000000,-0.000000
1780073497.645719,179.999934,0.000000,-0.000000
1780073497.655755,179.999934,0.000000,-0.000000
1780073497.665797,179.999934,0.000000,-0.000000
1780073497.683840,179.999934,0.000000,-0.000000
1780073497.693884,179.999934,0.000000,-0.000000
1780073497.703982,179.999934,0.000000,-0.000000
1780073497.714067,179.999934,0.000000,-0.000000
1780073497.733468,179.999934,0.000000,-0.000000
1780073497.743521,179.999934,0.000000,-0.000000
1780073497.753747,179.999934,0.000000,-0.000000
1780073497.763793,179.999934,0.000000,-0.000000
1780073497.780919,179.999934,0.000000,-0.000000
1780073497.791070,179.999934,0.000000,-0.000000
1780073497.801033,179.999934,0.000000,-0.000000
1780073497.811120,179.999934,0.000000,-0.000000
1780073497.832562,179.999934,0.000000,-0.000000
1780073497.842585,179.999934,0.000000,-0.000000
1780073497.852785,179.999934,0.000000,-0.000000
1780073497.862909,179.999934,0.000000,-0.000000
1780073497.881131,179.999934,0.000000,-0.000000
1780073497.891148,179.999934,0.000000,-0.000000
1780073497.901424,179.999934,0.000000,-0.000000
1780073497.911632,179.999934,0.000000,-0.000000
1780073497.928698,179.999934,0.000000,-0.000000
1780073497.938698,179.999934,0.000000,-0.000000
1780073497.948790,179.999934,0.000000,-0.000000
1780073497.958924,179.999934,0.000000,-0.000000
1780073497.975414,179.999934,0.000000,-0.000000
1780073497.985438,179.999934,0.000000,-0.000000
